GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",3595,153,215,93,73,52,54,47,0,12,19,22,0,12,0,12,142,84,86,49,0,12,0,12,56,71,0,12,1446,188,896,156,788,162,0,12,42,52,66,63,0,12,550,113,518,111,0,12,19,22,13,21,0,12,1145,173,860,168,741,141,0,12,42,55,77,103,0,12,285,72,285,72,0,12,0,12,0,12,0,12,789,129,556,123,507,121,10,15,39,46,0,12,0,12,233,86,233,86,0,12,0,12,0,12,0,12
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",2788,159,92,50,27,35,27,35,0,12,0,12,0,12,0,12,65,39,65,39,0,12,0,12,0,12,0,12,630,118,419,100,409,95,0,12,10,16,0,12,0,12,211,76,206,75,0,12,5,10,0,12,0,12,893,136,665,117,615,126,0,12,42,47,8,12,0,12,228,80,221,81,0,12,7,10,0,12,0,12,1173,182,899,149,797,144,0,12,43,34,59,46,0,12,274,87,254,84,0,12,20,22,0,12,0,12
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",2197,95,219,78,101,49,83,45,5,7,13,19,0,12,0,12,118,58,86,38,0,12,32,37,0,12,0,12,825,119,545,102,545,102,0,12,0,12,0,12,0,12,280,66,280,66,0,12,0,12,0,12,0,12,682,99,500,101,476,94,19,28,5,8,0,12,0,12,182,62,182,62,0,12,0,12,0,12,0,12,471,111,335,76,314,74,4,6,17,14,0,12,0,12,136,72,132,72,0,12,4,7,0,12,0,12
0600000US0901173770,0901173770,"Stonington town, New London County, Connecticut",13787,277,778,166,307,108,244,89,16,20,5,9,42,46,0,19,471,124,412,113,3,5,50,47,6,15,0,19,3510,281,2082,232,2041,232,8,15,31,42,2,5,0,19,1428,188,1330,177,5,11,55,35,20,34,18,25,2938,294,1982,269,1912,266,31,29,26,29,13,20,0,19,956,161,926,156,0,19,30,26,0,19,0,19,6561,389,4653,320,4258,295,118,77,155,77,113,61,9,15,1908,225,1819,211,10,12,55,35,24,33,0,19
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",1839,86,120,50,68,41,68,41,0,12,0,12,0,12,0,12,52,26,45,24,0,12,7,9,0,12,0,12,736,95,533,92,525,91,8,9,0,12,0,12,0,12,203,57,193,57,0,12,7,8,0,12,3,5,613,102,413,86,413,86,0,12,0,12,0,12,0,12,200,48,183,49,0,12,14,17,0,12,3,4,370,66,287,58,230,52,26,31,17,18,6,10,8,12,83,28,71,26,0,12,0,12,12,12,0,12
0600000US0901180280,0901180280,"Waterford town, New London County, Connecticut",14261,266,1024,196,359,123,220,101,48,39,17,26,46,52,28,42,665,143,544,141,61,47,50,33,10,16,0,19,4323,361,2365,278,2068,254,126,121,121,76,39,51,11,16,1958,217,1837,212,16,26,50,31,21,17,34,35,3910,294,2891,283,2487,283,251,92,66,42,75,63,12,20,1019,160,968,161,3,8,30,30,18,20,0,19,5004,378,3591,369,3267,347,73,61,94,63,136,97,21,22,1413,220,1304,205,16,24,51,44,42,30,0,19
0600000US0901301080,0901301080,"Andover town, Tolland County, Connecticut",2162,132,86,55,11,14,11,14,0,12,0,12,0,12,0,12,75,53,62,51,7,12,6,10,0,12,0,12,537,136,364,113,348,111,0,12,16,21,0,12,0,12,173,67,164,62,9,14,0,12,0,12,0,12,647,115,455,112,418,114,19,22,18,19,0,12,0,12,192,76,192,76,0,12,0,12,0,12,0,12,892,141,689,142,596,123,66,77,21,18,6,10,0,12,203,85,180,82,0,12,7,11,0,12,16,24
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",3581,118,167,77,73,41,61,39,12,20,0,12,0,12,0,12,94,62,87,60,0,12,7,11,0,12,0,12,674,136,495,134,452,124,4,8,39,40,0,12,0,12,179,59,151,61,0,12,28,25,0,12,0,12,886,147,574,131,513,120,33,53,20,21,0,12,8,12,312,75,293,74,0,12,19,20,0,12,0,12,1854,214,1563,219,1293,185,71,56,128,69,47,59,24,53,291,72,287,72,0,12,4,8,0,12,0,12
0600000US0901316400,0901316400,"Columbia town, Tolland County, Connecticut",3826,207,169,84,56,48,42,43,0,17,14,23,0,17,0,17,113,60,86,49,0,17,27,31,0,17,0,17,1017,198,706,209,706,209,0,17,0,17,0,17,0,17,311,112,304,114,0,17,7,13,0,17,0,17,1262,193,919,170,855,162,64,76,0,17,0,17,0,17,343,107,343,107,0,17,0,17,0,17,0,17,1378,252,1111,233,1051,228,60,73,0,17,0,17,0,17,267,99,237,88,0,17,30,32,0,17,0,17
0600000US0901317800,0901317800,"Coventry town, Tolland County, Connecticut",8564,313,361,171,128,72,112,67,0,19,16,26,0,19,0,19,233,155,130,65,9,15,94,148,0,19,0,19,2488,351,1699,276,1656,280,0,19,43,40,0,19,0,19,789,183,749,175,0,19,40,40,0,19,0,19,2561,363,1998,327,1818,286,35,45,131,102,14,23,0,19,563,167,535,160,0,19,28,34,0,19,0,19,3154,369,2588,352,2266,311,135,128,165,100,22,37,0,19,566,147,527,141,0,19,39,45,0,19,0,19
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",10774,363,540,188,194,123,194,123,0,19,0,19,0,19,0,19,346,170,252,158,59,95,35,42,0,19,0,19,2679,395,1743,296,1619,290,31,38,75,54,18,35,0,19,936,266,854,235,0,19,82,67,0,19,0,19,3022,401,2204,346,2160,340,0,19,44,41,0,19,0,19,818,194,790,194,0,19,28,31,0,19,0,19,4533,456,3692,448,3134,446,21,33,178,114,359,246,0,19,841,263,692,247,28,44,78,70,43,46,0,19
0600000US0901337910,0901337910,"Hebron town, Tolland County, Connecticut",6402,207,248,95,54,42,49,43,0,17,0,17,5,10,0,17,194,82,190,82,0,17,4,7,0,17,0,17,1286,190,835,155,795,153,0,17,40,26,0,17,0,17,451,106,439,103,0,17,12,14,0,17,0,17,1656,206,1215,185,1157,182,8,12,50,52,0,17,0,17,441,106,419,106,1,3,21,20,0,17,0,17,3212,261,2685,256,2532,263,35,36,71,48,47,57,0,17,527,138,476,130,0,17,51,36,0,17,0,17
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",8214,690,465,186,60,44,60,44,0,22,0,22,0,22,0,22,405,178,227,96,102,73,34,27,26,40,16,23,1657,296,865,229,781,204,17,20,53,54,14,23,0,22,792,167,682,149,25,20,53,39,32,35,0,22,1848,324,1160,272,1005,239,46,36,78,84,31,49,0,22,688,172,644,159,0,22,44,41,0,22,0,22,4244,479,3038,379,2537,358,75,55,129,62,297,119,0,22,1206,204,986,180,0,22,63,42,92,62,65,79
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",8206,249,943,175,178,80,152,70,6,10,8,13,12,22,0,19,765,161,439,129,253,89,49,36,13,21,11,15,2586,247,1186,177,1146,176,0,19,40,37,0,19,0,19,1400,191,1181,166,163,60,45,37,11,17,0,19,2420,225,1506,164,1411,161,12,17,62,42,21,23,0,19,914,167,775,156,53,44,54,38,18,25,14,20,2257,242,1625,182,1512,178,0,19,113,60,0,19,0,19,632,141,545,126,18,25,69,63,0,19,0,19
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",7899,276,999,194,482,146,370,140,80,62,12,18,20,21,0,19,517,138,452,124,21,24,38,54,6,13,0,19,2854,298,1897,257,1808,242,19,20,70,41,0,19,0,19,957,191,931,187,12,20,14,20,0,19,0,19,2437,290,1877,229,1732,227,0,19,135,74,10,15,0,19,560,151,462,143,7,11,91,67,0,19,0,19,1609,227,1262,199,1211,198,30,32,21,32,0,19,0,19,347,104,327,102,13,20,7,13,0,19,0,19
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",10053,272,323,122,56,46,56,46,0,19,0,19,0,19,0,19,267,115,210,102,0,19,57,57,0,19,0,19,2416,287,1670,270,1625,262,19,30,26,30,0,19,0,19,746,146,737,146,9,18,0,19,0,19,0,19,2865,338,2234,300,2035,303,97,65,98,84,4,8,0,19,631,152,614,147,0,19,0,19,17,29,0,19,4449,360,3494,379,3164,362,53,59,213,137,38,41,26,42,955,185,940,181,0,19,8,18,7,11,0,19
0600000US0901377830,0901377830,"Union town, Tolland County, Connecticut",654,88,25,18,5,6,5,6,0,12,0,12,0,12,0,12,20,16,14,11,0,12,6,10,0,12,0,12,214,54,130,46,126,45,4,6,0,12,0,12,0,12,84,30,77,28,1,3,6,8,0,12,0,12,186,44,132,36,125,35,2,3,5,6,0,12,0,12,54,20,54,20,0,12,0,12,0,12,0,12,229,56,177,53,162,48,0,12,8,13,7,11,0,12,52,21,52,21,0,12,0,12,0,12,0,12
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",21232,449,1645,297,607,197,371,140,138,116,56,70,42,42,0,22,1038,197,752,177,92,61,159,90,35,39,0,22,6526,504,4039,435,3732,421,143,121,153,84,11,13,0,22,2487,278,2224,273,108,81,97,52,34,49,24,29,5850,452,4293,363,3902,352,206,96,155,94,11,18,19,29,1557,241,1428,243,16,26,103,61,5,8,5,10,7211,508,5604,443,4672,464,174,101,486,197,235,105,37,34,1607,234,1432,210,0,22,126,75,49,38,0,22
0600000US0901385950,0901385950,"Willington town, Tolland County, Connecticut",3841,273,249,138,129,117,36,37,93,127,0,17,0,17,0,17,120,78,120,78,0,17,0,17,0,17,0,17,1206,276,814,214,758,208,0,17,56,68,0,17,0,17,392,129,372,135,0,17,20,32,0,17,0,17,1112,237,920,214,902,212,0,17,18,36,0,17,0,17,192,78,178,76,0,17,14,22,0,17,0,17,1274,249,939,222,844,212,10,17,24,29,61,53,0,17,335,113,321,109,0,17,0,17,14,23,0,17
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",3092,123,137,59,41,27,15,12,18,28,8,12,0,12,0,12,96,52,96,52,0,12,0,12,0,12,0,12,807,151,605,140,571,140,0,12,34,33,0,12,0,12,202,70,184,68,0,12,18,19,0,12,0,12,891,134,641,118,631,118,0,12,10,16,0,12,0,12,250,81,250,81,0,12,0,12,0,12,0,12,1257,192,1014,181,975,181,0,12,26,31,8,16,5,8,243,69,225,68,0,12,18,20,0,12,0,12
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",5887,324,694,219,240,125,226,120,0,17,14,24,0,17,0,17,454,190,329,143,110,120,7,15,8,15,0,17,1730,202,953,161,900,164,14,23,39,47,0,17,0,17,777,170,690,170,24,34,63,33,0,17,0,17,1961,316,1280,255,1178,244,20,30,82,89,0,17,0,17,681,149,624,137,38,29,19,25,0,17,0,17,1502,269,1117,228,1010,245,53,72,54,54,0,17,0,17,385,125,378,125,0,17,7,16,0,17,0,17
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",3650,128,210,72,72,39,72,39,0,17,0,17,0,17,0,17,138,58,124,53,0,17,14,24,0,17,0,17,1305,192,986,170,901,179,0,17,85,76,0,17,0,17,319,77,278,80,0,17,41,37,0,17,0,17,1290,192,1024,160,973,168,15,22,27,31,9,16,0,17,266,105,266,105,0,17,0,17,0,17,0,17,845,162,676,146,639,138,0,17,28,32,9,14,0,17,169,74,169,74,0,17,0,17,0,17,0,17
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",1573,111,150,59,59,34,51,28,8,12,0,12,0,12,0,12,91,38,91,38,0,12,0,12,0,12,0,12,635,102,479,97,456,99,21,25,2,4,0,12,0,12,156,55,149,57,0,12,7,8,0,12,0,12,391,76,323,81,323,81,0,12,0,12,0,12,0,12,68,35,68,35,0,12,0,12,0,12,0,12,397,89,336,87,294,78,12,15,26,21,4,8,0,12,61,28,47,23,4,7,5,7,5,8,0,12
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",1286,93,72,30,27,18,20,15,0,12,7,10,0,12,0,12,45,25,34,21,0,12,11,13,0,12,0,12,390,83,280,66,280,66,0,12,0,12,0,12,0,12,110,39,108,38,0,12,2,4,0,12,0,12,437,72,302,57,290,55,0,12,12,10,0,12,0,12,135,35,133,35,2,4,0,12,0,12,0,12,387,60,290,58,275,57,2,4,13,10,0,12,0,12,97,29,80,24,12,12,5,7,0,12,0,12
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",1385,80,66,27,44,20,42,20,0,12,2,4,0,12,0,12,22,17,14,11,8,11,0,12,0,12,0,12,473,65,279,59,269,57,7,9,3,4,0,12,0,12,194,41,183,38,0,12,11,12,0,12,0,12,410,55,263,47,255,47,0,12,5,5,0,12,3,4,147,40,147,40,0,12,0,12,0,12,0,12,436,64,325,60,319,60,0,12,6,6,0,12,0,12,111,31,99,31,0,12,12,11,0,12,0,12
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",12356,313,1615,338,787,282,530,206,0,19,104,95,153,150,0,19,828,186,750,183,49,67,25,23,0,19,4,9,4147,463,2831,462,2622,451,69,54,42,42,20,35,78,106,1316,216,1149,207,56,74,111,76,0,19,0,19,4090,427,3102,399,2967,392,31,32,68,63,18,29,18,25,988,173,921,184,2,9,31,36,34,48,0,19,2504,388,1936,340,1716,321,47,54,80,58,36,43,57,62,568,160,503,140,18,28,47,43,0,19,0,19
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",10784,329,1330,248,564,192,523,185,19,29,22,35,0,19,0,19,766,203,677,197,30,29,59,51,0,19,0,19,4451,438,2964,365,2819,365,92,78,53,45,0,19,0,19,1487,219,1309,227,0,19,125,76,48,74,5,11,3320,367,2613,327,2407,291,86,68,15,24,59,88,46,65,707,192,696,191,11,20,0,19,0,19,0,19,1683,383,1364,295,1265,285,24,37,52,82,23,30,0,19,319,160,319,160,0,19,0,19,0,19,0,19
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",2748,169,231,90,127,72,93,65,0,12,17,24,17,21,0,12,104,59,89,49,15,35,0,12,0,12,0,12,701,151,568,140,492,120,0,12,76,94,0,12,0,12,133,64,133,64,0,12,0,12,0,12,0,12,749,150,515,128,490,127,0,12,18,29,0,12,7,11,234,72,219,69,15,24,0,12,0,12,0,12,1067,194,870,181,808,171,7,11,33,37,22,38,0,12,197,65,197,65,0,12,0,12,0,12,0,12
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",6448,419,637,199,256,112,231,104,25,33,0,17,0,17,0,17,381,147,354,136,0,17,22,22,0,17,5,12,2178,343,1425,284,1420,284,0,17,5,8,0,17,0,17,753,164,707,162,0,17,37,29,0,17,9,19,2368,389,1963,364,1838,348,37,40,88,90,0,17,0,17,405,149,326,131,18,28,61,56,0,17,0,17,1265,233,954,216,864,193,35,43,55,36,0,17,0,17,311,86,266,79,0,17,45,42,0,17,0,17
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",1190,91,83,34,26,13,26,13,0,12,0,12,0,12,0,12,57,28,46,24,5,7,6,8,0,12,0,12,400,72,296,65,280,65,4,7,12,14,0,12,0,12,104,33,93,30,0,12,11,14,0,12,0,12,392,78,327,75,311,75,13,14,3,5,0,12,0,12,65,29,65,29,0,12,0,12,0,12,0,12,315,68,222,58,222,58,0,12,0,12,0,12,0,12,93,43,93,43,0,12,0,12,0,12,0,12
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",2517,119,286,140,131,88,131,88,0,12,0,12,0,12,0,12,155,76,121,65,0,12,34,49,0,12,0,12,1114,178,808,145,795,142,13,22,0,12,0,12,0,12,306,114,299,113,0,12,7,13,0,12,0,12,844,140,629,146,629,146,0,12,0,12,0,12,0,12,215,86,202,89,13,22,0,12,0,12,0,12,273,101,250,96,232,88,0,12,10,17,8,13,0,12,23,26,23,26,0,12,0,12,0,12,0,12
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",6885,223,809,220,400,163,334,148,0,17,66,74,0,17,0,17,409,115,356,101,10,15,43,46,0,17,0,17,2276,290,1449,254,1371,250,42,26,36,26,0,17,0,17,827,149,766,144,6,10,55,56,0,17,0,17,2089,227,1567,220,1453,206,8,11,106,75,0,17,0,17,522,142,488,131,0,17,34,38,0,17,0,17,1711,230,1384,186,1339,186,0,17,35,36,10,16,0,17,327,118,298,113,3,7,26,43,0,17,0,17
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",14853,482,2916,289,1478,248,362,129,1053,228,21,32,42,31,0,22,1438,233,543,124,735,194,139,79,7,13,14,24,5294,526,3421,424,1946,330,1415,225,51,35,9,19,0,22,1873,321,1457,289,247,125,164,86,0,22,5,12,4096,425,2749,386,1918,303,662,194,71,41,3,7,95,118,1347,226,1137,201,121,82,74,62,15,22,0,22,2547,396,1962,357,1332,245,414,186,79,49,91,61,46,49,585,136,466,122,49,39,45,33,12,21,13,22
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",5732,184,203,123,76,58,76,58,0,17,0,17,0,17,0,17,127,99,127,99,0,17,0,17,0,17,0,17,1668,386,960,238,949,241,0,17,11,19,0,17,0,17,708,236,680,236,0,17,28,43,0,17,0,17,1454,300,1029,268,1007,268,0,17,22,27,0,17,0,17,425,170,425,170,0,17,0,17,0,17,0,17,2407,401,1555,323,1515,318,0,17,40,47,0,17,0,17,852,271,818,258,19,31,15,25,0,17,0,17
